from_city;from_district;to_city;sum
KASTAMONU;KASTAMONU MERKEZ;NIGDE;15
KASTAMONU;KASTAMONU MERKEZ;ORDU;16
KASTAMONU;KASTAMONU MERKEZ;OSMANIYE;1
KASTAMONU;KASTAMONU MERKEZ;RIZE;6
KASTAMONU;KASTAMONU MERKEZ;SAKARYA;84
KASTAMONU;KASTAMONU MERKEZ;SAMSUN;121
KASTAMONU;KASTAMONU MERKEZ;SANLIURFA;3
KASTAMONU;KASTAMONU MERKEZ;SIIRT;14
KASTAMONU;KASTAMONU MERKEZ;SINOP;114
KASTAMONU;KASTAMONU MERKEZ;SIRNAK;5
KASTAMONU;KASTAMONU MERKEZ;SIVAS;26
KASTAMONU;KASTAMONU MERKEZ;TEKIRDAG;106
KASTAMONU;KASTAMONU MERKEZ;TOKAT;30
KASTAMONU;KASTAMONU MERKEZ;TRABZON;27
KASTAMONU;KASTAMONU MERKEZ;TUNCELI;4
KASTAMONU;KASTAMONU MERKEZ;USAK;8
KASTAMONU;KASTAMONU MERKEZ;VAN;25
KASTAMONU;KASTAMONU MERKEZ;YALOVA;33
KASTAMONU;KASTAMONU MERKEZ;YOZGAT;11
KASTAMONU;KASTAMONU MERKEZ;ZONGULDAK;130
KASTAMONU;KURE;ADANA;9
KASTAMONU;KURE;AFYONKARAHISAR;15
KASTAMONU;KURE;AGRI;2
KASTAMONU;KURE;AKSARAY;9
KASTAMONU;KURE;AMASYA;6
KASTAMONU;KURE;ANKARA;1680
KASTAMONU;KURE;ANTALYA;70
KASTAMONU;KURE;ARDAHAN;1
KASTAMONU;KURE;AYDIN;32
KASTAMONU;KURE;BALIKESIR;99
KASTAMONU;KURE;BARTIN;12
KASTAMONU;KURE;BATMAN;1
KASTAMONU;KURE;BAYBURT;1
KASTAMONU;KURE;BILECIK;24
KASTAMONU;KURE;BINGOL;4
KASTAMONU;KURE;BOLU;38
KASTAMONU;KURE;BURSA;467
KASTAMONU;KURE;CANAKKALE;11
KASTAMONU;KURE;CANKIRI;36
KASTAMONU;KURE;CORUM;4
KASTAMONU;KURE;DENIZLI;10
KASTAMONU;KURE;DIYARBAKIR;5
KASTAMONU;KURE;DUZCE;2
KASTAMONU;KURE;EDIRNE;187
KASTAMONU;KURE;ERZURUM;9
KASTAMONU;KURE;ESKISEHIR;40
KASTAMONU;KURE;GUMUSHANE;1
KASTAMONU;KURE;HATAY;4
KASTAMONU;KURE;IGDIR;1
KASTAMONU;KURE;ISPARTA;5
KASTAMONU;KURE;ISTANBUL;10863
KASTAMONU;KURE;IZMIR;112
KASTAMONU;KURE;KAHRAMANMARAS;5
KASTAMONU;KURE;KARABUK;14
KASTAMONU;KURE;KARAMAN;1
KASTAMONU;KURE;KAYSERI;8
KASTAMONU;KURE;KIRKLARELI;295
KASTAMONU;KURE;KIRSEHIR;3
KASTAMONU;KURE;KOCAELI;344
KASTAMONU;KURE;KONYA;21
KASTAMONU;KURE;KUTAHYA;10
KASTAMONU;KURE;MALATYA;1
KASTAMONU;KURE;MANISA;34
KASTAMONU;KURE;MERSIN;16
KASTAMONU;KURE;MUGLA;29
KASTAMONU;KURE;NEVSEHIR;2
KASTAMONU;KURE;NIGDE;1
KASTAMONU;KURE;ORDU;3
KASTAMONU;KURE;OSMANIYE;2
KASTAMONU;KURE;SAKARYA;48
KASTAMONU;KURE;SAMSUN;13
KASTAMONU;KURE;SINOP;58
KASTAMONU;KURE;SIRNAK;3
KASTAMONU;KURE;SIVAS;5
KASTAMONU;KURE;TEKIRDAG;475
KASTAMONU;KURE;TOKAT;5
KASTAMONU;KURE;TRABZON;8
KASTAMONU;KURE;TUNCELI;2
KASTAMONU;KURE;YALOVA;58
KASTAMONU;KURE;YOZGAT;4
KASTAMONU;KURE;ZONGULDAK;109
KASTAMONU;PINARBASI/KASTAMONU;ADANA;11
KASTAMONU;PINARBASI/KASTAMONU;ADIYAMAN;2
KASTAMONU;PINARBASI/KASTAMONU;AFYONKARAHISAR;14
KASTAMONU;PINARBASI/KASTAMONU;AGRI;2
KASTAMONU;PINARBASI/KASTAMONU;AMASYA;5
KASTAMONU;PINARBASI/KASTAMONU;ANKARA;252
KASTAMONU;PINARBASI/KASTAMONU;ANTALYA;103
KASTAMONU;PINARBASI/KASTAMONU;ARDAHAN;1
KASTAMONU;PINARBASI/KASTAMONU;AYDIN;32
KASTAMONU;PINARBASI/KASTAMONU;BALIKESIR;28
KASTAMONU;PINARBASI/KASTAMONU;BARTIN;73
KASTAMONU;PINARBASI/KASTAMONU;BILECIK;5
KASTAMONU;PINARBASI/KASTAMONU;BINGOL;2
KASTAMONU;PINARBASI/KASTAMONU;BITLIS;4
KASTAMONU;PINARBASI/KASTAMONU;BOLU;32
KASTAMONU;PINARBASI/KASTAMONU;BURDUR;2
KASTAMONU;PINARBASI/KASTAMONU;BURSA;83
KASTAMONU;PINARBASI/KASTAMONU;CANAKKALE;28
KASTAMONU;PINARBASI/KASTAMONU;CANKIRI;2
KASTAMONU;PINARBASI/KASTAMONU;CORUM;1
KASTAMONU;PINARBASI/KASTAMONU;DENIZLI;10
KASTAMONU;PINARBASI/KASTAMONU;DIYARBAKIR;4
KASTAMONU;PINARBASI/KASTAMONU;DUZCE;9
KASTAMONU;PINARBASI/KASTAMONU;EDIRNE;74
KASTAMONU;PINARBASI/KASTAMONU;ELAZIG;2
KASTAMONU;PINARBASI/KASTAMONU;ERZINCAN;2
KASTAMONU;PINARBASI/KASTAMONU;ERZURUM;5
KASTAMONU;PINARBASI/KASTAMONU;ESKISEHIR;26
KASTAMONU;PINARBASI/KASTAMONU;GAZIANTEP;4
KASTAMONU;PINARBASI/KASTAMONU;GIRESUN;6
KASTAMONU;PINARBASI/KASTAMONU;HATAY;65
KASTAMONU;PINARBASI/KASTAMONU;IGDIR;1
KASTAMONU;PINARBASI/KASTAMONU;ISPARTA;10
KASTAMONU;PINARBASI/KASTAMONU;ISTANBUL;22129
KASTAMONU;PINARBASI/KASTAMONU;IZMIR;42
KASTAMONU;PINARBASI/KASTAMONU;KAHRAMANMARAS;5
KASTAMONU;PINARBASI/KASTAMONU;KARABUK;473
KASTAMONU;PINARBASI/KASTAMONU;KARS;3
KASTAMONU;PINARBASI/KASTAMONU;KAYSERI;6
KASTAMONU;PINARBASI/KASTAMONU;KIRIKKALE;7
KASTAMONU;PINARBASI/KASTAMONU;KIRKLARELI;16
KASTAMONU;PINARBASI/KASTAMONU;KIRSEHIR;2
KASTAMONU;PINARBASI/KASTAMONU;KOCAELI;929
KASTAMONU;PINARBASI/KASTAMONU;KONYA;14
KASTAMONU;PINARBASI/KASTAMONU;KUTAHYA;6
KASTAMONU;PINARBASI/KASTAMONU;MALATYA;3
KASTAMONU;PINARBASI/KASTAMONU;MANISA;13
KASTAMONU;PINARBASI/KASTAMONU;MARDIN;2
KASTAMONU;PINARBASI/KASTAMONU;MERSIN;21
KASTAMONU;PINARBASI/KASTAMONU;MUGLA;59
KASTAMONU;PINARBASI/KASTAMONU;MUS;2
KASTAMONU;PINARBASI/KASTAMONU;NEVSEHIR;3
KASTAMONU;PINARBASI/KASTAMONU;NIGDE;3
KASTAMONU;PINARBASI/KASTAMONU;ORDU;9
KASTAMONU;PINARBASI/KASTAMONU;OSMANIYE;3
KASTAMONU;PINARBASI/KASTAMONU;RIZE;3
KASTAMONU;PINARBASI/KASTAMONU;SAKARYA;47
KASTAMONU;PINARBASI/KASTAMONU;SAMSUN;26
KASTAMONU;PINARBASI/KASTAMONU;SANLIURFA;2
KASTAMONU;PINARBASI/KASTAMONU;SIIRT;1
KASTAMONU;PINARBASI/KASTAMONU;SINOP;3
KASTAMONU;PINARBASI/KASTAMONU;SIVAS;4
KASTAMONU;PINARBASI/KASTAMONU;TEKIRDAG;204
KASTAMONU;PINARBASI/KASTAMONU;TOKAT;9
KASTAMONU;PINARBASI/KASTAMONU;TRABZON;9
KASTAMONU;PINARBASI/KASTAMONU;TUNCELI;4
KASTAMONU;PINARBASI/KASTAMONU;USAK;2
KASTAMONU;PINARBASI/KASTAMONU;VAN;3
KASTAMONU;PINARBASI/KASTAMONU;YALOVA;31
KASTAMONU;PINARBASI/KASTAMONU;ZONGULDAK;1357
KASTAMONU;SENPAZAR;ADANA;4
KASTAMONU;SENPAZAR;AFYONKARAHISAR;7
KASTAMONU;SENPAZAR;AGRI;4
KASTAMONU;SENPAZAR;AMASYA;2
KASTAMONU;SENPAZAR;ANKARA;713
KASTAMONU;SENPAZAR;ANTALYA;64
KASTAMONU;SENPAZAR;ARTVIN;1
KASTAMONU;SENPAZAR;AYDIN;82
KASTAMONU;SENPAZAR;BALIKESIR;299
KASTAMONU;SENPAZAR;BARTIN;22
KASTAMONU;SENPAZAR;BILECIK;14
KASTAMONU;SENPAZAR;BOLU;4
KASTAMONU;SENPAZAR;BURDUR;5
KASTAMONU;SENPAZAR;BURSA;84
KASTAMONU;SENPAZAR;CANAKKALE;24
KASTAMONU;SENPAZAR;CANKIRI;8
KASTAMONU;SENPAZAR;CORUM;4
KASTAMONU;SENPAZAR;DENIZLI;18
KASTAMONU;SENPAZAR;DIYARBAKIR;2
KASTAMONU;SENPAZAR;DUZCE;8
KASTAMONU;SENPAZAR;EDIRNE;4
KASTAMONU;SENPAZAR;ELAZIG;1
KASTAMONU;SENPAZAR;ERZINCAN;2
KASTAMONU;SENPAZAR;ERZURUM;5
KASTAMONU;SENPAZAR;ESKISEHIR;17
KASTAMONU;SENPAZAR;GAZIANTEP;2
KASTAMONU;SENPAZAR;GIRESUN;5
KASTAMONU;SENPAZAR;HATAY;3
KASTAMONU;SENPAZAR;ISPARTA;6
KASTAMONU;SENPAZAR;ISTANBUL;12684
KASTAMONU;SENPAZAR;IZMIR;54
KASTAMONU;SENPAZAR;KAHRAMANMARAS;6
KASTAMONU;SENPAZAR;KARABUK;12
KASTAMONU;SENPAZAR;KAYSERI;10
KASTAMONU;SENPAZAR;KIRIKKALE;1
KASTAMONU;SENPAZAR;KIRKLARELI;29
KASTAMONU;SENPAZAR;KIRSEHIR;8
KASTAMONU;SENPAZAR;KOCAELI;536
KASTAMONU;SENPAZAR;KONYA;10
KASTAMONU;SENPAZAR;KUTAHYA;7
KASTAMONU;SENPAZAR;MANISA;6
KASTAMONU;SENPAZAR;MERSIN;8
KASTAMONU;SENPAZAR;MUGLA;58
KASTAMONU;SENPAZAR;MUS;2
KASTAMONU;SENPAZAR;NIGDE;2
KASTAMONU;SENPAZAR;ORDU;6
KASTAMONU;SENPAZAR;SAKARYA;33
KASTAMONU;SENPAZAR;SAMSUN;7
KASTAMONU;SENPAZAR;SANLIURFA;1
KASTAMONU;SENPAZAR;SINOP;14
KASTAMONU;SENPAZAR;SIVAS;2
KASTAMONU;SENPAZAR;TEKIRDAG;49
KASTAMONU;SENPAZAR;TOKAT;4
KASTAMONU;SENPAZAR;TRABZON;6
KASTAMONU;SENPAZAR;YALOVA;21
KASTAMONU;SENPAZAR;ZONGULDAK;31
KASTAMONU;SEYDILER;ADANA;3
KASTAMONU;SEYDILER;AFYONKARAHISAR;5
KASTAMONU;SEYDILER;AGRI;2
KASTAMONU;SEYDILER;AKSARAY;1
KASTAMONU;SEYDILER;AMASYA;2
KASTAMONU;SEYDILER;ANKARA;571
KASTAMONU;SEYDILER;ANTALYA;22
KASTAMONU;SEYDILER;AYDIN;50
KASTAMONU;SEYDILER;BALIKESIR;24
KASTAMONU;SEYDILER;BARTIN;8
KASTAMONU;SEYDILER;BATMAN;4
KASTAMONU;SEYDILER;BILECIK;15
KASTAMONU;SEYDILER;BINGOL;2
KASTAMONU;SEYDILER;BOLU;2
KASTAMONU;SEYDILER;BURSA;37
KASTAMONU;SEYDILER;CANAKKALE;16
KASTAMONU;SEYDILER;CANKIRI;4
KASTAMONU;SEYDILER;CORUM;12
KASTAMONU;SEYDILER;DIYARBAKIR;5
KASTAMONU;SEYDILER;EDIRNE;3
KASTAMONU;SEYDILER;ELAZIG;3
KASTAMONU;SEYDILER;ERZURUM;1
KASTAMONU;SEYDILER;ESKISEHIR;17
KASTAMONU;SEYDILER;GIRESUN;3
KASTAMONU;SEYDILER;HATAY;8
KASTAMONU;SEYDILER;ISPARTA;4
KASTAMONU;SEYDILER;ISTANBUL;6496
KASTAMONU;SEYDILER;IZMIR;78
KASTAMONU;SEYDILER;KAHRAMANMARAS;7
KASTAMONU;SEYDILER;KARABUK;4
KASTAMONU;SEYDILER;KARAMAN;1
KASTAMONU;SEYDILER;KIRIKKALE;3
KASTAMONU;SEYDILER;KIRKLARELI;13
KASTAMONU;SEYDILER;KOCAELI;147
KASTAMONU;SEYDILER;KONYA;16
KASTAMONU;SEYDILER;KUTAHYA;5
KASTAMONU;SEYDILER;MALATYA;2
KASTAMONU;SEYDILER;MANISA;15
KASTAMONU;SEYDILER;MARDIN;2
KASTAMONU;SEYDILER;MERSIN;10
KASTAMONU;SEYDILER;MUGLA;22
KASTAMONU;SEYDILER;MUS;2
KASTAMONU;SEYDILER;NIGDE;2
KASTAMONU;SEYDILER;ORDU;3
KASTAMONU;SEYDILER;SAKARYA;19
KASTAMONU;SEYDILER;SAMSUN;2
KASTAMONU;SEYDILER;SANLIURFA;2
KASTAMONU;SEYDILER;SIRNAK;1
KASTAMONU;SEYDILER;TEKIRDAG;75
KASTAMONU;SEYDILER;TRABZON;8
KASTAMONU;SEYDILER;USAK;1
KASTAMONU;SEYDILER;VAN;6
KASTAMONU;SEYDILER;YALOVA;12
KASTAMONU;SEYDILER;YOZGAT;1
KASTAMONU;SEYDILER;ZONGULDAK;51
KASTAMONU;TASKOPRU;ADANA;31
KASTAMONU;TASKOPRU;ADIYAMAN;2
KASTAMONU;TASKOPRU;AFYONKARAHISAR;24
KASTAMONU;TASKOPRU;AGRI;3
KASTAMONU;TASKOPRU;AKSARAY;7
KASTAMONU;TASKOPRU;AMASYA;19
KASTAMONU;TASKOPRU;ANKARA;2540
KASTAMONU;TASKOPRU;ANTALYA;217
KASTAMONU;TASKOPRU;ARDAHAN;3
KASTAMONU;TASKOPRU;ARTVIN;3
KASTAMONU;TASKOPRU;AYDIN;76
KASTAMONU;TASKOPRU;BALIKESIR;102
KASTAMONU;TASKOPRU;BARTIN;43
KASTAMONU;TASKOPRU;BATMAN;6
KASTAMONU;TASKOPRU;BAYBURT;5
KASTAMONU;TASKOPRU;BILECIK;17
KASTAMONU;TASKOPRU;BINGOL;2
KASTAMONU;TASKOPRU;BITLIS;7
KASTAMONU;TASKOPRU;BOLU;30
KASTAMONU;TASKOPRU;BURDUR;12
KASTAMONU;TASKOPRU;BURSA;211
KASTAMONU;TASKOPRU;CANAKKALE;52
KASTAMONU;TASKOPRU;CANKIRI;88
KASTAMONU;TASKOPRU;CORUM;24
KASTAMONU;TASKOPRU;DENIZLI;26
KASTAMONU;TASKOPRU;DIYARBAKIR;18
KASTAMONU;TASKOPRU;DUZCE;59
KASTAMONU;TASKOPRU;EDIRNE;48
KASTAMONU;TASKOPRU;ELAZIG;6
KASTAMONU;TASKOPRU;ERZINCAN;9
KASTAMONU;TASKOPRU;ERZURUM;18
KASTAMONU;TASKOPRU;ESKISEHIR;73
KASTAMONU;TASKOPRU;GAZIANTEP;17
KASTAMONU;TASKOPRU;GIRESUN;16
KASTAMONU;TASKOPRU;GUMUSHANE;5
KASTAMONU;TASKOPRU;HAKKARI;3
KASTAMONU;TASKOPRU;HATAY;41
KASTAMONU;TASKOPRU;ISPARTA;32
KASTAMONU;TASKOPRU;ISTANBUL;37129
KASTAMONU;TASKOPRU;IZMIR;501
KASTAMONU;TASKOPRU;KAHRAMANMARAS;8
KASTAMONU;TASKOPRU;KARABUK;114
KASTAMONU;TASKOPRU;KARAMAN;8
KASTAMONU;TASKOPRU;KARS;6
KASTAMONU;TASKOPRU;KAYSERI;31
KASTAMONU;TASKOPRU;KIRIKKALE;15
KASTAMONU;TASKOPRU;KIRKLARELI;43
KASTAMONU;TASKOPRU;KIRSEHIR;13
KASTAMONU;TASKOPRU;KOCAELI;441
KASTAMONU;TASKOPRU;KONYA;115
KASTAMONU;TASKOPRU;KUTAHYA;49
KASTAMONU;TASKOPRU;MALATYA;15
KASTAMONU;TASKOPRU;MANISA;48
KASTAMONU;TASKOPRU;MARDIN;16
KASTAMONU;TASKOPRU;MERSIN;75
KASTAMONU;TASKOPRU;MUGLA;70
KASTAMONU;TASKOPRU;MUS;1
KASTAMONU;TASKOPRU;NEVSEHIR;11
KASTAMONU;TASKOPRU;NIGDE;5
KASTAMONU;TASKOPRU;ORDU;34
KASTAMONU;TASKOPRU;OSMANIYE;3
KASTAMONU;TASKOPRU;RIZE;15
KASTAMONU;TASKOPRU;SAKARYA;121
KASTAMONU;TASKOPRU;SAMSUN;94
KASTAMONU;TASKOPRU;SANLIURFA;7
KASTAMONU;TASKOPRU;SIIRT;6
KASTAMONU;TASKOPRU;SINOP;176
KASTAMONU;TASKOPRU;SIRNAK;4
KASTAMONU;TASKOPRU;SIVAS;41
KASTAMONU;TASKOPRU;TEKIRDAG;306
KASTAMONU;TASKOPRU;TOKAT;29
KASTAMONU;TASKOPRU;TRABZON;38
KASTAMONU;TASKOPRU;TUNCELI;2
KASTAMONU;TASKOPRU;USAK;7
KASTAMONU;TASKOPRU;VAN;11
KASTAMONU;TASKOPRU;YALOVA;51
KASTAMONU;TASKOPRU;YOZGAT;19
KASTAMONU;TASKOPRU;ZONGULDAK;112
KASTAMONU;TOSYA;ADANA;39
KASTAMONU;TOSYA;ADIYAMAN;11
KASTAMONU;TOSYA;AFYONKARAHISAR;30
KASTAMONU;TOSYA;AGRI;6
KASTAMONU;TOSYA;AKSARAY;17
KASTAMONU;TOSYA;AMASYA;63
KASTAMONU;TOSYA;ANKARA;4493
KASTAMONU;TOSYA;ANTALYA;306
KASTAMONU;TOSYA;ARDAHAN;2
KASTAMONU;TOSYA;ARTVIN;5
KASTAMONU;TOSYA;AYDIN;86
KASTAMONU;TOSYA;BALIKESIR;98
KASTAMONU;TOSYA;BARTIN;45
KASTAMONU;TOSYA;BATMAN;9
KASTAMONU;TOSYA;BILECIK;26
KASTAMONU;TOSYA;BINGOL;20
KASTAMONU;TOSYA;BITLIS;5
KASTAMONU;TOSYA;BOLU;83
KASTAMONU;TOSYA;BURDUR;6
KASTAMONU;TOSYA;BURSA;356
KASTAMONU;TOSYA;CANAKKALE;52
KASTAMONU;TOSYA;CANKIRI;842
KASTAMONU;TOSYA;CORUM;160
KASTAMONU;TOSYA;DENIZLI;55
KASTAMONU;TOSYA;DIYARBAKIR;31
KASTAMONU;TOSYA;DUZCE;61
KASTAMONU;TOSYA;EDIRNE;66
KASTAMONU;TOSYA;ELAZIG;12
KASTAMONU;TOSYA;ERZINCAN;15
KASTAMONU;TOSYA;ERZURUM;32
KASTAMONU;TOSYA;ESKISEHIR;105
KASTAMONU;TOSYA;GAZIANTEP;20
KASTAMONU;TOSYA;GIRESUN;10
KASTAMONU;TOSYA;GUMUSHANE;9
KASTAMONU;TOSYA;HAKKARI;1
KASTAMONU;TOSYA;HATAY;18
KASTAMONU;TOSYA;IGDIR;9
KASTAMONU;TOSYA;ISPARTA;31
KASTAMONU;TOSYA;ISTANBUL;25314
KASTAMONU;TOSYA;IZMIR;339
KASTAMONU;TOSYA;KAHRAMANMARAS;30
KASTAMONU;TOSYA;KARABUK;79
KASTAMONU;TOSYA;KARAMAN;7
KASTAMONU;TOSYA;KARS;15
KASTAMONU;TOSYA;KAYSERI;38
KASTAMONU;TOSYA;KILIS;4
KASTAMONU;TOSYA;KIRIKKALE;60
KASTAMONU;TOSYA;KIRKLARELI;52
KASTAMONU;TOSYA;KIRSEHIR;5
KASTAMONU;TOSYA;KOCAELI;854
KASTAMONU;TOSYA;KONYA;127
KASTAMONU;TOSYA;KUTAHYA;31
KASTAMONU;TOSYA;MALATYA;15
KASTAMONU;TOSYA;MANISA;46
KASTAMONU;TOSYA;MARDIN;4
KASTAMONU;TOSYA;MERSIN;80
KASTAMONU;TOSYA;MUGLA;125
KASTAMONU;TOSYA;MUS;9
KASTAMONU;TOSYA;NEVSEHIR;11
KASTAMONU;TOSYA;NIGDE;13
KASTAMONU;TOSYA;ORDU;11
KASTAMONU;TOSYA;OSMANIYE;11
KASTAMONU;TOSYA;RIZE;9
KASTAMONU;TOSYA;SAKARYA;145
KASTAMONU;TOSYA;SAMSUN;128
KASTAMONU;TOSYA;SANLIURFA;10
KASTAMONU;TOSYA;SIIRT;6
KASTAMONU;TOSYA;SINOP;22
KASTAMONU;TOSYA;SIRNAK;8
KASTAMONU;TOSYA;SIVAS;23
KASTAMONU;TOSYA;TEKIRDAG;183
KASTAMONU;TOSYA;TOKAT;33
KASTAMONU;TOSYA;TRABZON;45
KASTAMONU;TOSYA;TUNCELI;8
KASTAMONU;TOSYA;USAK;15
KASTAMONU;TOSYA;VAN;21
KASTAMONU;TOSYA;YALOVA;45
KASTAMONU;TOSYA;YOZGAT;25
KASTAMONU;TOSYA;ZONGULDAK;113
KAYSERI;AKKISLA;ADANA;78
KAYSERI;AKKISLA;ADIYAMAN;2
KAYSERI;AKKISLA;AFYONKARAHISAR;4
KAYSERI;AKKISLA;AGRI;4
KAYSERI;AKKISLA;AKSARAY;24
KAYSERI;AKKISLA;AMASYA;2
KAYSERI;AKKISLA;ANKARA;718
KAYSERI;AKKISLA;ANTALYA;174
KAYSERI;AKKISLA;ARTVIN;2
KAYSERI;AKKISLA;AYDIN;46
KAYSERI;AKKISLA;BALIKESIR;12
KAYSERI;AKKISLA;BARTIN;2
KAYSERI;AKKISLA;BATMAN;7
KAYSERI;AKKISLA;BILECIK;6
KAYSERI;AKKISLA;BITLIS;2
KAYSERI;AKKISLA;BOLU;9
KAYSERI;AKKISLA;BURDUR;11
KAYSERI;AKKISLA;BURSA;23
KAYSERI;AKKISLA;CANAKKALE;11
KAYSERI;AKKISLA;CANKIRI;6
KAYSERI;AKKISLA;CORUM;10
KAYSERI;AKKISLA;DENIZLI;11
KAYSERI;AKKISLA;DIYARBAKIR;8
KAYSERI;AKKISLA;DUZCE;7
KAYSERI;AKKISLA;EDIRNE;7
KAYSERI;AKKISLA;ELAZIG;9
KAYSERI;AKKISLA;ERZINCAN;8
KAYSERI;AKKISLA;ERZURUM;8
KAYSERI;AKKISLA;ESKISEHIR;23
KAYSERI;AKKISLA;GAZIANTEP;15
KAYSERI;AKKISLA;GIRESUN;1
KAYSERI;AKKISLA;GUMUSHANE;1
KAYSERI;AKKISLA;HAKKARI;2
KAYSERI;AKKISLA;HATAY;31
KAYSERI;AKKISLA;ISPARTA;7
KAYSERI;AKKISLA;ISTANBUL;489
KAYSERI;AKKISLA;IZMIR;122
KAYSERI;AKKISLA;KAHRAMANMARAS;16
KAYSERI;AKKISLA;KARABUK;3
KAYSERI;AKKISLA;KARAMAN;5
KAYSERI;AKKISLA;KARS;7
KAYSERI;AKKISLA;KASTAMONU;2
KAYSERI;AKKISLA;KILIS;2
KAYSERI;AKKISLA;KIRIKKALE;12
KAYSERI;AKKISLA;KIRKLARELI;5
KAYSERI;AKKISLA;KIRSEHIR;29
KAYSERI;AKKISLA;KOCAELI;46
KAYSERI;AKKISLA;KONYA;29
KAYSERI;AKKISLA;KUTAHYA;4
KAYSERI;AKKISLA;MALATYA;3
KAYSERI;AKKISLA;MANISA;10
KAYSERI;AKKISLA;MARDIN;8
KAYSERI;AKKISLA;MERSIN;73
KAYSERI;AKKISLA;MUGLA;18
KAYSERI;AKKISLA;MUS;2
KAYSERI;AKKISLA;NEVSEHIR;47
KAYSERI;AKKISLA;NIGDE;32
KAYSERI;AKKISLA;ORDU;2
KAYSERI;AKKISLA;OSMANIYE;5
KAYSERI;AKKISLA;RIZE;1
KAYSERI;AKKISLA;SAKARYA;9
KAYSERI;AKKISLA;SAMSUN;4
KAYSERI;AKKISLA;SANLIURFA;7
KAYSERI;AKKISLA;SIIRT;2
KAYSERI;AKKISLA;SIRNAK;10
KAYSERI;AKKISLA;SIVAS;111
KAYSERI;AKKISLA;TEKIRDAG;42
KAYSERI;AKKISLA;TOKAT;4
KAYSERI;AKKISLA;TRABZON;6
KAYSERI;AKKISLA;TUNCELI;6
KAYSERI;AKKISLA;USAK;2
KAYSERI;AKKISLA;VAN;8
KAYSERI;AKKISLA;YALOVA;2
KAYSERI;AKKISLA;YOZGAT;37
KAYSERI;AKKISLA;ZONGULDAK;5
KAYSERI;BUNYAN;ADANA;477
KAYSERI;BUNYAN;ADIYAMAN;8
KAYSERI;BUNYAN;AFYONKARAHISAR;32
KAYSERI;BUNYAN;AGRI;16
KAYSERI;BUNYAN;AKSARAY;82
KAYSERI;BUNYAN;AMASYA;23
KAYSERI;BUNYAN;ANKARA;3878
KAYSERI;BUNYAN;ANTALYA;1691
KAYSERI;BUNYAN;ARDAHAN;5
KAYSERI;BUNYAN;ARTVIN;6
KAYSERI;BUNYAN;AYDIN;466
KAYSERI;BUNYAN;BALIKESIR;333
KAYSERI;BUNYAN;BARTIN;12
KAYSERI;BUNYAN;BATMAN;25
KAYSERI;BUNYAN;BAYBURT;1
KAYSERI;BUNYAN;BILECIK;16
KAYSERI;BUNYAN;BINGOL;16
KAYSERI;BUNYAN;BITLIS;24
KAYSERI;BUNYAN;BOLU;76
KAYSERI;BUNYAN;BURDUR;41
KAYSERI;BUNYAN;BURSA;271
KAYSERI;BUNYAN;CANAKKALE;61
KAYSERI;BUNYAN;CANKIRI;18
KAYSERI;BUNYAN;CORUM;23
KAYSERI;BUNYAN;DENIZLI;95
KAYSERI;BUNYAN;DIYARBAKIR;50
KAYSERI;BUNYAN;DUZCE;18
KAYSERI;BUNYAN;EDIRNE;109
KAYSERI;BUNYAN;ELAZIG;32
KAYSERI;BUNYAN;ERZINCAN;24
KAYSERI;BUNYAN;ERZURUM;65
KAYSERI;BUNYAN;ESKISEHIR;162
KAYSERI;BUNYAN;GAZIANTEP;58
KAYSERI;BUNYAN;GIRESUN;15
KAYSERI;BUNYAN;GUMUSHANE;4
KAYSERI;BUNYAN;HAKKARI;3
KAYSERI;BUNYAN;HATAY;77
KAYSERI;BUNYAN;IGDIR;11
KAYSERI;BUNYAN;ISPARTA;88
KAYSERI;BUNYAN;ISTANBUL;4471
KAYSERI;BUNYAN;IZMIR;1094
KAYSERI;BUNYAN;KAHRAMANMARAS;92
KAYSERI;BUNYAN;KARABUK;26
KAYSERI;BUNYAN;KARAMAN;55
KAYSERI;BUNYAN;KARS;19
KAYSERI;BUNYAN;KASTAMONU;14
KAYSERI;BUNYAN;KILIS;3
KAYSERI;BUNYAN;KIRIKKALE;160
KAYSERI;BUNYAN;KIRKLARELI;41
KAYSERI;BUNYAN;KIRSEHIR;134
KAYSERI;BUNYAN;KOCAELI;279
KAYSERI;BUNYAN;KONYA;625
KAYSERI;BUNYAN;KUTAHYA;32
KAYSERI;BUNYAN;MALATYA;88
KAYSERI;BUNYAN;MANISA;92
KAYSERI;BUNYAN;MARDIN;38
KAYSERI;BUNYAN;MERSIN;789
KAYSERI;BUNYAN;MUGLA;269
KAYSERI;BUNYAN;MUS;9
KAYSERI;BUNYAN;NEVSEHIR;238
KAYSERI;BUNYAN;NIGDE;110
KAYSERI;BUNYAN;ORDU;19
KAYSERI;BUNYAN;OSMANIYE;26
KAYSERI;BUNYAN;RIZE;11
KAYSERI;BUNYAN;SAKARYA;65
KAYSERI;BUNYAN;SAMSUN;57
KAYSERI;BUNYAN;SANLIURFA;19
KAYSERI;BUNYAN;SIIRT;3
KAYSERI;BUNYAN;SINOP;11
KAYSERI;BUNYAN;SIRNAK;16
KAYSERI;BUNYAN;SIVAS;147
KAYSERI;BUNYAN;TEKIRDAG;244
KAYSERI;BUNYAN;TOKAT;40
KAYSERI;BUNYAN;TRABZON;32
KAYSERI;BUNYAN;TUNCELI;26
